"","id","puzzle","solution","clues","difficulty","level"
"202",355330,"..3.1..9.79...6....2...81..1.......5..495..38....7.......6...2..1....5..2.6.....4",8.63512497791347e+80,24,1.3,"Easy"
"203",41245,"...1.....9....28..1.2.98.36.....6....65.........4.1.8..1.6....5.5...937.3.8......",5.83164729946373e+80,25,1,"Easy"
"204",680873,"2..9.4...7...52....9....1.........6..8.....2994.61..7..6......5..7......81...5.3.",2.51964783738153e+80,24,0,"Easy"
"205",494576,".8.....9.1.9.8..4....7..1.......867...5617..........53...3.4...9.....28...6...4..",5.87461392169284e+80,24,1.1,"Easy"
"206",2121064,".......5.....6.....54.2..8.....9...1....168.26.9..27..9..........85....3347......",2.96148357831765e+80,23,0,"Easy"
"207",1456219,"...2...6..2....7..9..8....1.71....598...2.....9..75....1.........3.8.5.7..89..4..",3.84217965126594e+80,24,0,"Easy"
"208",2184669,".1...8.7.8..75.3....6.3.....6..19..7.91.......3..76..2.........15.....4......3196",3.15968274842751e+80,26,0,"Easy"
"209",791181,"......1....8.7.3.675........3..8...7.7.9.24.....5...8...6..45.3.9..1......4..6...",4.63829175928175e+80,24,0,"Easy"
"210",2473586,".3.5.......26...74.1...4.9.....6......54....69..27.3.....1....9......6...5..281..",4.37592861892614e+80,24,1.2,"Easy"
"211",966200,"..3.6...2...8.3..1..5....4....64.7....2..51......7..9..197...8...4......2.....6.5",1.93564872427894e+80,24,1.4,"Easy"
"212",2734782,"..8....5..598....3.....4.69...93.1...3.......6...45...2....7...7......14...3...92",4.68793251159862e+80,24,0,"Easy"
"213",493069,"..5..9..1..........187...65....65..49.61..3....4....8..2..1...7..1..6......5...4.",3.65829471497652e+80,24,0,"Easy"
"214",2798363,"46.8........5...8.......3.7.2..1.....58..9.6...1......73.2...5......789........31",4.67893215213575e+80,23,0,"Easy"
"215",736644,"...8.61.7.........479...3...6..5....5..3......82......7..9.4..5..1......69.7...81",2.35896147816474e+80,24,0,"Easy"
"216",880938,"...9......8..5.64.....875...64.....29.....1....5...47...9763.5...1.........5.1..6",5.43916287187353e+80,25,1.3,"Easy"
"217",856832,"..4.36..7........3.56.....2.4.5.12..7..2..8.....97......7..29.8...4.....5......61",2.84136597971826e+80,25,1.5,"Easy"
"218",93780,"7......4..95..4...31..5.2..........6.8.96....17.5.3...........1....41.67......5.8",7.28139645695285e+80,24,1,"Easy"
"219",2893747,"...6..7....6.8.3.44..1....96.7...51.........3....67.....3...2.....9....7.9...4.3.",3.89645721216789e+80,23,1.7,"Easy"
"220",818389,"1........485..2...6..1..47...3.....871...5.3..6..2.....24..37.........12.......5.",1.97654823485733e+80,24,0,"Easy"
"221",2093105,"...6..7....9.1..8..3.5.7...67..2.8...23......9.83...56.....36..3.....4.8.....4..2",4.15638729769412e+80,26,0,"Easy"
"222",2597677,"..3.2..4.........28...93...34.7...8..8...6....1.8..7...74.....15..9.7..32........",1.93625847456178e+80,24,0,"Easy"
"223",470000,".9.4...3.6......8..4.18.7.......9...862..5....716..4.....2.3..........4.......9.7",2.98457631617933e+80,23,1.4,"Easy"
"224",238879,"5.32..1....4....2...9.83......3...4..9....8...85........1.293.5.....5.9....8...62",5.63294178814577e+80,25,0,"Easy"
"225",2824646,".2...37..75......8...17.......458...34.......6.8.....7..1....4.....1.965.6.935...",1.26583794759246e+80,26,0,"Easy"
"226",2398018,"3.8....5.76.....2.9.....4...1..5.....4..972.6...1...9...5..........739......6.8.2",3.28419657764385e+80,24,1.7,"Easy"
"227",2383314,"......4264....75.....1.2......3.8.1..6.....8.3...6...4...9....78.7..3.....62..1..",1.79835426428698e+80,24,1.3,"Easy"
"228",656490,"..925..1..37..1.8....6.........83..5.4....9....1..6...9..7..........5..6765......",4.89257613637492e+80,23,0,"Easy"
"229",2414924,".......3.5...........1.9..5......427.4..23.9.9...57.8.1.9..63.....9....13.8...97.",6.14785239597363e+80,26,1,"Easy"
"230",656970,"..67..3...8.........5.....2..3186.25.......9...2..7...26...57.48...3....4....9.8.",9.26741358384953e+80,25,0,"Easy"
"231",1175922,"...9..3..8.6..19..4.1.8........4..19....3.....19....7.25........835...2....8.....",5.72964381836722e+80,23,0,"Easy"
"232",1946153,"...4...63..8.....427..961..7...3........2..8.1....5....4.5.73.9..6..4..........2.",9.51478263638153e+80,24,0,"Easy"
"233",306218,"..4...63.3...8.7..5....14..1652....8...8....24...931.....72.81..9......6.........",8.74952631319685e+80,26,0,"Easy"
"234",1396782,"4.......8..389..6.....5.4..281..9..7...52.3..6...............51.9.2.......4..19..",4.59163728723894e+80,24,0,"Easy"
"235",831288,"..42...8.95..4.2.7....7....6..8....5..9...16.2...9.8....5731.....1.5.......6.....",1.74265389956348e+80,25,0,"Easy"
"236",1428661,"5...9.74....38.....67.......3....462...15....68....5..7...1.9.....2.....2....3...",5.23691748914387e+80,23,0,"Easy"
"237",2478637,"6.1....7.2.76..8.9.....83...2...6..3.6..1.7..4..29.....7......81..9.3....4..8....",6.81539274237642e+80,26,1.3,"Easy"
"238",164627,"2...9.7.....3....4......8...2.71...9.......4.....3..65.9.8.....4.6..7..3..546....",2.43698751158373e+80,23,0,"Easy"
"239",2260762,".4.....2....8.....3175.......8.4.76..2.7.9.8......1..296....4.....42.5..........1",8.49317625256894e+80,24,0,"Easy"
"240",2223471,"3.........6...9.1.45.....2.2..6..3......8.7....69.5....31.5...9......27......1...",3.1257896476843e+80,22,0,"Easy"
"241",1313795,"..6.2...85....7.6...41..3......72..535....8.2.9....4..4....6...73..........84....",9.76423158513987e+80,24,1.7,"Easy"
"242",2529913,".6.....8.....35....8...........97...2......51...16...3.3..1..484......3.67..8..9.",7.63921485149835e+80,23,0,"Easy"
"243",2999819,"2..63.....8..........918....3.....968.9.6..4..2.4..........765..5...3.2..7.1..3.9",2.41635978983724e+80,26,0,"Easy"
"244",2291999,"..1..5.84.....9...63..7..2......1.5.....549....2.....1.53...46..9......8...3.2..5",9.7162538482544e+80,25,0,"Easy"
"245",2347031,"2.......8..8.9...69..42.....2..15........68.7......2....53....4......3..6..85...1",2.57631948348597e+80,23,0,"Easy"
"246",9205,"4.57.....6.......3.7.....19..2..1..89....35....4.9...........65..3...28..6...8..7",4.35719826691843e+80,24,1.7,"Easy"
"247",2703429,".5.7.2..............3..174...5....81978...5..62.....3.......2.8....6.....4251..6.",1.54782693297347e+80,25,0,"Easy"
"248",2211213,".8.6.3....2....8....57..6.1....8..1..4..392...3.47........9....3.2........6...7.5",1.87653924623915e+80,24,0,"Easy"
"249",1069457,"..1.964...........2....41.5.7.6..3.2..........2..8.....3542.7..9..8....46..7..5..",3.51296478764159e+80,25,0,"Easy"
"250",330967,"2.6.1...353...78.44........8..3...7......54.....7.9.6...4..3.........6...2..4.9..",2.76418593531698e+80,24,0,"Easy"
"251",715388,"72.4....5896.......5.76...2.....21......8693..4...7.......1..23..38..5........4..",7.21498365896236e+80,26,1.8,"Easy"
"252",285554,".8...47....4..3.8...79.2......1......7..4.5.1....9.63.453..61.8.2...............6",9.82514763514674e+80,25,0,"Easy"
"253",1541582,"....1.....21..7.6....8..3....5428.7.61..9..4...2.....9..9...4.8..........38.4.72.",7.63914285821358e+80,26,0,"Easy"
"254",1955919,".36.2..4.........14....5.2......6.....3......6.89.1....4..6..925..3...8.9.....7..",1.36827945825494e+80,23,1.5,"Easy"
"255",2721366,".16.7..9.4...3...8........28..3.........6..3.15.......2..8.....5..94.681.........",3.16278495429635e+80,22,0,"Easy"
"256",1373777,"6.5..1.3....4..6...7...3.4............9.5.71....78.3..453....2.9..........83..1..",6.45891237392476e+80,24,1.5,"Easy"
"257",833976,".3...9..4.4.27.....1.....5...18.3..64..5...28....26...7...6....2......8..86....9.",8.32659174945272e+80,25,0,"Easy"
"258",956313,"....2.....47.65.2.9....8.6.1....63..7.9....5.......7.8.8.5.9.......32.....1....9.",6.13427985847965e+80,24,0,"Easy"
"259",2083771,"......395..73.....9...5...8.9....1...6.5.3.2..1.7.6....72...8.13.5..8...........6",8.2647139545739e+80,25,0,"Easy"
"260",1136610,".13....9.....28...85.3.....4.8...57.........1..19.346..4.....8..3..7...9....1..57",6.13745892974129e+80,26,0,"Easy"
"261",1485662,".2.8....17..62..4..6...95.....2.......5.7.......1...735.....6.92.....7..6...3..1.",3.24857961759621e+80,24,1.9,"Easy"
"262",1199341,"2.....3.7..4..8....3.2.7.86.....482.1......9......9..5....43...5..1..7..4...2....",2.68491357754638e+80,24,0,"Easy"
"263",119730,"....71..5.28.........86....3......91.89.13.5.4...........4..8.67....52...9.......",9.46271385128535e+80,23,1.3,"Easy"
"264",649898,"...2.5.1.......4...4..67..3...71..8.3.68...25...3..7..5.9.......6..3..5.42.......",7.93245618615983e+80,25,0,"Easy"
"265",785929,"..9...4..2.3..8.1.......2...45.6..3..7.....4...23..........79....1.5.....2.41.7..",6.89271453253949e+80,23,1.2,"Easy"
"266",870471,"2..3..5..5..6....7.......3...7..3....1.84.7..62...7.9.......125....7...6.91......",2.76384519539621e+80,24,1.4,"Easy"
"267",1883650,".3.8....6.4.1...3.....6.95....7.......4..9....19.2.......6..18.8..5..3.97.1......",2.35894716946157e+80,24,0,"Easy"
"268",2298066,"7...9.3...8...1.........29...5..2...6...47.29...3..4...6...5...4.29....88......6.",7.26594381389272e+80,24,1.4,"Easy"
"269",565719,"17....2...248.......8..1.3..6.3.7....52....6....1..9..5....48......7.......5...2.",1.75436298324896e+80,23,1.3,"Easy"
"270",2148566,".4...71......8.....96....2....2.....5..1...3...36.84......52...86.....47.75......",3.48927165251487e+80,23,0,"Easy"
"271",1325398,".......75.9......2..6..7....4.7.9..152..8..39...2.....2..6.........3..6.9.1.....4",3.82491675794366e+80,23,0,"Easy"
"272",2114673,"13....8....7.3...4...8......6..7..9.8.1....6......4..75..38.........67.....9...2.",1.39742856287636e+80,22,0,"Easy"
"273",2496819,"...57.2..47.8.......8....4...6.....9.54...3.6....61.7..2...........5.6..5..9231..",6.91574238475833e+80,25,1.8,"Easy"
"274",287088,"75...9..4.2...8...9.4.....53....5..7..6...92....7..1.34.......1...2..3..89.1.....",7.58619234123549e+80,25,1.4,"Easy"
"275",1109525,"...8.25...1..3....7..9.6.....6...9.3......2.68..5...1.3.579......7.......2...1..7",6.93872541218436e+80,24,1.4,"Easy"
"276",762833,"...8..65....3...2.45.76.....896....76.2...53..7..59...........2.3.14..........81.",7.23894651896316e+80,26,0,"Easy"
"277",2827660,"...2....1..6.7....72...9..6...4.35....195...25.......99...6...56.....1..84.3..6..",3.58246971196875e+80,26,1.6,"Easy"
"278",2908090,"...9..4.7..3..2....2.......1...9......9...8.5.....674.6.87..93....6.3..44.......2",8.16935427943872e+80,24,1.7,"Easy"
"279",2474431,"...2.6.73....5..9............5.7.8...1.5....929.6.8....3.......1....7.3.86.1.94..",4.81296573326754e+80,25,1.5,"Easy"
"280",1232643,".1...9...9.5..2.....3..1.8....9.4.2..9.....632...7.8.......67....7...3...59.....4",8.16439275975682e+80,24,1.4,"Easy"
"281",953586,"....2.7..4.57.3...6.....2.......1..275........81.94..5..8..2....9....6.114...5...",8.19426753425783e+80,25,1.1,"Easy"
"282",213447,"..5...7.8...4.6..9........6.21.7.6...4.2....7.5....18...8...5.......4...7...1....",4.65129738173486e+80,22,0,"Easy"
"283",1124582,".2.46.9........4.7..82.1...8....7.6....5.9...1.....5.9692..8...5..3.......1.....6",7.25463918316895e+80,25,0,"Easy"
"284",1461787,".....52..14..8.9.....3.........6.4.....7...1...62...8...7...853.1.......9...4..6.",6.89475231143683e+80,22,0,"Easy"
"285",2529455,"....9......57.6..4.....57..9....4..........46.57.8...1.1...852..36.........1..4.8",3.78491652195726e+80,24,0,"Easy"
"286",601652,"2.5...89..4..8...27..16....5...........4.93...61...2.....6...273.........5.2...1.",2.15374896643985e+80,24,0,"Easy"
"287",669690,"..9.832..7...........49...53..2..41...45....29........56.1.23.4.........1.23.....",6.59783241741626e+80,25,0,"Easy"
"288",1047812,"3.2..1....6...32.7.9.48......7.95.....4.....6.8.....7...3....6.8.....7.3....148.9",3.52761984468953e+80,26,0,"Easy"
"289",1343718,"8....3..6.4..5.2........917.65.41....8..2...4.9.5.....1..........6..7.4....9...3.",8.12793456947156e+80,24,0,"Easy"
"290",2974508,"....7.2...8.....79...6..4.........2.3...69..1.2.7..3.4..9.3..4..78.1..5......61..",5.94871236186325e+80,25,0,"Easy"
"291",513600,".....67..........31.2..5.....4.3..27.67....8.3.....4..9...1..6.........97..24...1",4.35186792678924e+80,23,0,"Easy"
"292",2495756,".........78....52..2.138..66...2934..92..........5.........29...7..9....1...6..7.",9.63275184781947e+80,24,0,"Easy"
"293",1052476,".53...........8.......14.93.1....7....63....1.......4...769..3..4.2..5..5..1..6..",8.53926417194738e+80,23,0,"Easy"
"294",2282458,".8..3.........2963......47..5..236.1764.51........8...8......9...5...3....1...2.4",4.89637125517843e+80,26,1.9,"Easy"
"295",98992,".....21...4..819....174..2.96......3.1.3.42..8...7.......5......2.4.....5.......6",6.58932174247682e+80,24,0,"Easy"
"296",2827714,"9....51......6.32.........97...5.......8392...4...7.........8..6.3..197..51......",9.36275184817964e+80,23,1.8,"Easy"
"297",2598822,"..8...5......2684....8...9.5...1.....849.2...237....8.........1...3...56.9.67....",6.28493517975127e+80,25,1.3,"Easy"
"298",2958165,".4...82..1..3.6.......9...3.......58.......3...39.1.4...7.........589..4.1.4.2..9",3.45718296129347e+80,24,1.3,"Easy"
"299",1349739,"3.21.......6.42.8.15.6..9..6..9..7.......3.....1.2.4.8...4..........1..75......63",3.42198675796542e+80,25,0,"Easy"
"300",377741,".........8.....41.71.3...594..687..........3...6.5...7...8.9..3.54.7..2.6........",9.45218376863795e+80,24,0,"Easy"
"301",910794,"5..7....3.2...3.1...65.......7........2.51.84.358............98...2..6...8.6....2",5.14789263928463e+80,24,0,"Easy"
"302",569117,"....5.6.1..4..6...2.1..............3456.8....8...7....1..5.439....79...5.7......8",3.97452681584917e+80,24,1.8,"Easy"
"303",1074341,".....7...9.5.8.7...8..2...........8..5.4..6.1..8..5.9...26.48...16.....3...7..51.",2.63947158945382e+80,25,0,"Easy"
"304",2665177,".4.897..........9......238.......741..9.....5..6.8...926.31........5....3.84.....",5.43897126782632e+80,24,1.6,"Easy"
"305",277103,".49.......7...6.1.83.......6..8...2.....495....46.7..9.15...7..9....58..2...9....",1.49582376572437e+80,25,1.5,"Easy"
"306",35009,"....5...437..........1.38....16....7..74..3........6.9.....8...2...74......32.18.",1.86759234374863e+80,23,0,"Easy"
"307",660813,".6...4.3.......7..8..6....15.1.7.39.98.5.3.....31..4.....74...8......1....5......",1.67954832452382e+80,24,1.2,"Easy"
"308",1978053,".5.78.....245....1..9...3..1.6...5.....3.8.2......4.86....2..6.........8......97.",3.51789642724537e+80,23,1.6,"Easy"
"309",2241292,"8....42....6..3.......1.3..38.5....6...7....2..9..1..77......149.3......418.6.9..",8.31974265296854e+80,26,0,"Easy"
"310",1013712,"..8...4.5...1.6.....942......2.........9...1...4.1.52828.......36.....8...5.....6",1.28379465543187e+80,23,1.7,"Easy"
"311",1172525,".637.........9..6.8.....5...5.86..........85.....3..79.89416....4.92...6.....37..",1.63752948574398e+80,26,0,"Easy"
"312",887339,"9..3....67..8...4.6....4...24...93...7..1.....3....52.....57.1...8.9...4........9",9.14325786723862e+80,24,0,"Easy"
"313",721697,"...2.......2..6.7..4...7.....48....7..5....1212.3...4..5..4....9.....36...8..1..9",7.16283495582496e+80,24,1.4,"Easy"
"314",2738730,"...1.6.4..73..4....1.......9..2.3.7........12..2.7.4........3.88....5......36...1",2.98136547673524e+80,23,0,"Easy"
"315",24310,"..4..9...7..45.3......8............45437.....8.7...62....3..4.2.92..67.1.........",1.34679285728451e+80,24,0,"Easy"
"316",2466365,"....12.6.5.....9....2.7.8......5...4...........12.4.761......9..9.7....38.54.1...",4.89312765517847e+80,24,0,"Easy"
"317",2980109,".65..21...7......3..2.1.9.....34.28..8..9.67...1......7..1..........8.54...5.....",9.65732148174689e+80,24,0,"Easy"
"318",2354086,"...87.54...1.592.......2...7...84.3...4.....9.5.3.......6.1.....4....8....3..7.9.",9.62873541431659e+80,24,1.2,"Easy"
"319",548176,".61.3.7.28......56......1..6.7...5...9.......4...29....5..7823.....1...9.8.......",9.61835742873242e+80,24,0,"Easy"
"320",407529,"....1....82.3....13..84......2..3..45........9.3.6...7....9.25...84..9.3...2..1..",4.9751638282538e+80,25,1.5,"Easy"
"321",1581398,"4.......5.....26....68.....6.29...3.1.9....2.....7....9....1..37....4....5..2..84",4.83769215597133e+80,23,0,"Easy"
"322",1878234,"....1.........58.3..7.6..123.8...2........98164.........2....5...4.3....97.1....6",2.59813647416726e+80,24,0,"Easy"
"323",2598124,"........496.1......3....21.7...1.8.2.....4.6....9.5....1.68.3...23....8......74..",1.75268934962144e+80,24,1.7,"Easy"
"324",313836,"...41.6...6.....2.2.....49..9...12....6289......6....33........4..8...........589",9.78412635564974e+80,23,0,"Easy"
"325",1515928,".2.135...8......4..6.8.......69.74....3.....51...2......5.987.....7.......7..691.",7.2413586983168e+80,25,1,"Easy"
"326",1336875,"5..1..2...1.2...9..........8...7...9.53.....44..6.8.1.3.7.8.......7...6.2.5..3...",5.86149237714236e+80,24,1.4,"Easy"
"327",862171,"...7......2..5...6..491....53....4.7..6.895....9.....38.7...1....5.47.2..9.......",9.83764251721854e+80,25,0,"Easy"
"328",256530,"...87.........36...5.6...28....9.3741...2..8.54.............9..82......7.9.7...31",9.62875143718244e+80,25,0,"Easy"
"329",1837172,"..6...........6984.49.1...51....4.7.....2..9.4..3....2.8.....4.5..7.1..3..78....9",8.56439217231577e+80,26,1.9,"Easy"
"330",1638766,".....9.12..4....3.7.8......1.2..46...8..1.9......62....5...67.14......9..3...1...",5.63879412914626e+80,24,0,"Easy"
"331",1834012,"5..4.3....6.5...42.......5.9.8..75.....9..73..3..1.6..8.....96......1....7.6....1",5.87423196169578e+80,25,0,"Easy"
"332",2536356,".......7.7.9....3.52....8.9...5...68.85.2...4...9.....438.7.......3.4.....7..9..5",8.46193572719852e+80,25,0,"Easy"
"333",297233,"..2......8.5...1...4..86...7.61...3.....9.....8.4..5..291.3.......8....5...6..91.",6.32571894875943e+80,24,0,"Easy"
"334",1456300,"..6..5...4....9......82..46..3.41.6.7......94.8.....1....3..4.559..........5...8.",8.7643512943217e+80,24,1.5,"Easy"
"335",285995,".2.9..7..864...2...3...2.5..8.5....9..682.4..........7.4.1..5..315..4...9........",5.21968743864375e+80,26,0,"Easy"
"336",1436829,"6...4.1..51...7.4..4.5...83....8..36...7.......31....48...9......1....9...28.6...",6.39248175518638e+80,25,1,"Easy"
"337",971737,"....8.4.97..........42..83..3..6.2.8.5.84...7......6..6.8534............52...6...",3.12685479785493e+80,25,0,"Easy"
"338",668668,".2......8...7..1..94....5..8.6.1....3.....7.....6.8......2...34..23......7.1.9..2",7.25961348638754e+80,23,0,"Easy"
"339",511700,"9..7.3.1.3...6..7..718....4..59..6..46......7.....8...5....4.8....3.........1.23.",9.46723518358462e+80,25,1.6,"Easy"
"340",2801362,"6.....9...3.5...68.184....3.6..7.......83..7.....958.4...9..63......1..7.......5.",6.7528394143252e+80,25,0,"Easy"
"341",1960813,"....7.....4.6..5.121.....8..5.9..7.......4..8.......46..7..58....3.......6..41.2.",5.3617849274863e+80,23,1.5,"Easy"
